#creator_id: "https://orcid.org/0000-0002-7356-1779"
#curie_map: 
#  HP: "http://purl.obolibrary.org/obo/HP_"
#  MP: "http://purl.obolibrary.org/obo/MP_"
#  skos: "http://www.w3.org/2004/02/skos/core"
#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_provider: "http://purl.obolibrary.org/obo/upheno.owl"
subject_id	predicate_id	object_id	match_type	subject_label	object_label
HP:0025230	skos:exactMatch	MP:0030801	Lexical	Tendonitis	tendonitis
HP:0012317	skos:exactMatch	MP:0030822	Lexical	Sacroiliac arthritis	sacroiliac joint inflammation
HP:0031846	skos:exactMatch	MP:0030827	Lexical	Femur fracture	femur fracture
HP:0003042	skos:exactMatch	MP:0030843	Lexical	Elbow dislocation	elbow dislocation
HP:0003994	skos:exactMatch	MP:0030864	Lexical	Dislocated wrist	wrist dislocation
HP:0000897	skos:exactMatch	MP:0030884	Lexical	Rachitic rosary	rachitic rosary
HP:0000923	skos:exactMatch	MP:0030884	Lexical	Beaded ribs	rachitic rosary
HP:0007384	skos:exactMatch	MP:0030915	Lexical	Aberrant melanosome maturation	abnormal melanosome maturation
HP:0005592	skos:exactMatch	MP:0030917	Lexical	Giant melanosomes in melanocytes	enlarged melanosome
HP:0031615	skos:exactMatch	MP:0030932	Lexical	Hypopyon	hypopyon
HP:0011886	skos:exactMatch	MP:0030933	Lexical	Hyphema	hyphema
HP:0001993	skos:exactMatch	MP:0030971	Lexical	Ketoacidosis	ketoacidosis
HP:0031428	skos:exactMatch	MP:0030984	Lexical	Increased circulating osteocalcin level	increased circulating osteocalcin level
HP:0031429	skos:exactMatch	MP:0030985	Lexical	Decreased circulating osteocalcin level	decreased circulating osteocalcin level
HP:0012486	skos:exactMatch	MP:0030987	Lexical	Myelitis	spinal cord inflammation
HP:0031002	skos:exactMatch	MP:0030990	Lexical	Neuritis	nerve inflammation
HP:0100653	skos:exactMatch	MP:0030991	Lexical	Optic neuritis	optic nerve inflammation
HP:0009894	skos:exactMatch	MP:0000019	Logical	Thickened ears	thick ears
HP:0000377	skos:exactMatch	MP:0000022	Logical	Abnormality of the pinna	abnormal ear shape
HP:0000369	skos:exactMatch	MP:0000024	Logical	Low-set ears	lowered ear position
HP:0011390	skos:exactMatch	MP:0000026	Logical	Morphological abnormality of the inner ear	abnormal inner ear morphology
HP:0011376	skos:exactMatch	MP:0000034	Logical	Morphological abnormality of the vestibule of the inner ear	abnormal inner ear vestibule morphology
HP:0008609	skos:exactMatch	MP:0000049	Logical	Morphological abnormality of the middle ear	abnormal middle ear morphology
HP:0002696	skos:exactMatch	MP:0000109	Logical	Abnormal parietal bone morphology	abnormal parietal bone morphology
HP:0011323	skos:exactMatch	MP:0000114	Logical	Cleft of chin	cleft chin
HP:0002753	skos:exactMatch	MP:0000135	Logical	Thin bony cortex	decreased compact bone thickness
HP:0000782	skos:exactMatch	MP:0000149	Logical	Abnormality of the scapula	abnormal scapula morphology
HP:0003141	skos:exactMatch	MP:0000182	Logical	Increased LDL cholesterol concentration	increased circulating LDL cholesterol level
HP:0003233	skos:exactMatch	MP:0000186	Logical	Decreased HDL cholesterol concentration	decreased circulating HDL cholesterol level
HP:0001640	skos:exactMatch	MP:0000274	Logical	Cardiomegaly	enlarged heart
HP:0011994	skos:exactMatch	MP:0000282	Logical	Abnormal atrial septum morphology	abnormal interatrial septum morphology
HP:0100495	skos:exactMatch	MP:0000324	Logical	Mastocytosis	increased mast cell number
HP:0001006	skos:exactMatch	MP:0000414	Logical	Hypotrichosis	alopecia
HP:0040194	skos:exactMatch	MP:0000434	Logical	Increased head circumference	megacephaly
HP:0000248	skos:exactMatch	MP:0000435	Logical	Brachycephaly	shortened head
HP:0000327	skos:exactMatch	MP:0000457	Logical	Hypoplasia of the maxilla	maxilla hypoplasia
HP:0005815	skos:exactMatch	MP:0000480	Logical	Supernumerary ribs	increased rib number
HP:0010946	skos:exactMatch	MP:0000519	Logical	Dilatation of the renal pelvis	hydronephrosis
HP:0008873	skos:exactMatch	MP:0000547	Logical	Disproportionate short-limb short stature	short limbs
HP:0045009	skos:exactMatch	MP:0000552	Logical	Abnormal morphology of the radius	abnormal radius morphology
HP:0002992	skos:exactMatch	MP:0000558	Logical	Abnormality of tibia morphology	abnormal tibia morphology
HP:0002823	skos:exactMatch	MP:0000559	Logical	Abnormality of femur morphology	abnormal femur morphology
HP:0001883	skos:exactMatch	MP:0000576	Logical	Talipes	clubfoot
HP:0012681	skos:exactMatch	MP:0000632	Logical	Abnormality of pineal morphology	abnormal pineal gland morphology
HP:0011732	skos:exactMatch	MP:0000639	Logical	Abnormality of adrenal morphology	abnormal adrenal gland morphology
HP:0008711	skos:exactMatch	MP:0000659	Logical	Benign prostatic hyperplasia	prostate gland hyperplasia
HP:0040088	skos:exactMatch	MP:0000717	Logical	Abnormal lymphocyte count	abnormal lymphocyte cell number
HP:0005422	skos:exactMatch	MP:0000727	Logical	Absence of CD8-positive T cells	"absent CD8-positive	 alpha-beta T cells"
HP:0001322	skos:exactMatch	MP:0000774	Logical	obsolete Brain very small	decreased brain size
HP:0100547	skos:exactMatch	MP:0000783	Logical	Abnormality of forebrain morphology	abnormal forebrain morphology
HP:0006872	skos:exactMatch	MP:0000785	Logical	Cerebral hypoplasia	telencephalon hypoplasia
HP:0006891	skos:exactMatch	MP:0000789	Logical	Thick cerebral cortex	thickened cerebral cortex
HP:0025100	skos:exactMatch	MP:0000807	Logical	Abnormal morphology of the hippocampus	abnormal hippocampus morphology
HP:0040327	skos:exactMatch	MP:0000819	Logical	Abnormal morphology of the olfactory bulb	abnormal olfactory bulb morphology
HP:0006956	skos:exactMatch	MP:0000825	Logical	Dilation of lateral ventricles	dilated lateral ventricles
HP:0011282	skos:exactMatch	MP:0000841	Logical	Abnormality of hindbrain morphology	abnormal hindbrain morphology
HP:0007027	skos:exactMatch	MP:0000847	Logical	Poorly formed metencephalon	abnormal metencephalon morphology
HP:0002335	skos:exactMatch	MP:0000865	Logical	Agenesis of cerebellar vermis	absent cerebellum vermis
HP:0001320	skos:exactMatch	MP:0000866	Logical	Cerebellar vermis hypoplasia	cerebellum vermis hypoplasia
HP:0002450	skos:exactMatch	MP:0000937	Logical	Abnormal motor neuron morphology	abnormal motor neuron morphology
HP:0002398	skos:exactMatch	MP:0000938	Logical	Degeneration of anterior horn cells	motor neuron degeneration
HP:0025028	skos:exactMatch	MP:0001044	Logical	Abnormality of enteric nervous system morphology	abnormal enteric nervous system morphology
HP:0010824	skos:exactMatch	MP:0001065	Logical	Abnormal fifth cranial nerve morphology	abnormal trigeminal nerve morphology
HP:3000047	skos:exactMatch	MP:0001073	Logical	Abnormal glossopharyngeal nerve morphology	abnormal glossopharyngeal nerve morphology
HP:0010791	skos:exactMatch	MP:0001152	Logical	Hyperplasia of the Leydig cells	Leydig cell hyperplasia
HP:0011124	skos:exactMatch	MP:0001216	Logical	Abnormality of epidermal morphology	abnormal epidermal layer morphology
HP:0000962	skos:exactMatch	MP:0001219	Logical	Hyperkeratosis	thick epidermis
HP:0000002	skos:exactMatch	MP:0001253	Logical	Abnormality of body height	abnormal body height
HP:0004323	skos:exactMatch	MP:0001259	Logical	Abnormality of body weight	abnormal body weight
HP:0100625	skos:exactMatch	MP:0001267	Logical	Enlarged thorax	enlarged chest
HP:0000525	skos:exactMatch	MP:0001322	Logical	Abnormality iris morphology	abnormal iris morphology
HP:0010999	skos:exactMatch	MP:0001334	Logical	Aplasia of the optic tract	absent optic tract
HP:0000733	skos:exactMatch	MP:0001409	Logical	Stereotypy	increased stereotypic behavior
HP:0011843	skos:exactMatch	MP:0001533	Logical	Abnormality of skeletal physiology	abnormal skeleton physiology
HP:0002155	skos:exactMatch	MP:0001552	Logical	Hypertriglyceridemia	increased circulating triglyceride level
HP:0012184	skos:exactMatch	MP:0001556	Logical	Increased HDL cholesterol concentration	increased circulating HDL cholesterol level
HP:0025032	skos:exactMatch	MP:0001663	Logical	Abnormality of digestive system physiology	abnormal digestive system physiology
HP:0001508	skos:exactMatch	MP:0001732	Logical	Failure to thrive	postnatal growth retardation
HP:0003154	skos:exactMatch	MP:0001748	Logical	Increased circulating ACTH level	increased circulating adrenocorticotropin level
HP:0010978	skos:exactMatch	MP:0001790	Logical	Abnormality of immune system physiology	abnormal immune system physiology
HP:0002720	skos:exactMatch	MP:0001807	Logical	Decreased circulating IgA level	decreased IgA level
HP:0001892	skos:exactMatch	MP:0001914	Logical	Abnormal bleeding	hemorrhage
HP:0000080	skos:exactMatch	MP:0001919	Logical	Abnormality of reproductive system physiology	abnormal reproductive system physiology
HP:0000823	skos:exactMatch	MP:0001938	Logical	Delayed puberty	delayed sexual maturation
HP:0012090	skos:exactMatch	MP:0001944	Logical	Abnormal pancreas morphology	abnormal pancreas morphology
HP:0002093	skos:exactMatch	MP:0001953	Logical	Respiratory insufficiency	respiratory failure
HP:0000138	skos:exactMatch	MP:0002016	Logical	Ovarian cyst	ovary cysts
HP:0010719	skos:exactMatch	MP:0002074	Logical	Abnormality of hair texture	abnormal hair texture
HP:0006482	skos:exactMatch	MP:0002100	Logical	Abnormality of dental morphology	abnormal tooth morphology
HP:0012252	skos:exactMatch	MP:0002132	Logical	Abnormal respiratory system morphology	abnormal respiratory system morphology
HP:0002795	skos:exactMatch	MP:0002133	Logical	Functional respiratory abnormality	abnormal respiratory system physiology
HP:0410043	skos:exactMatch	MP:0002151	Logical	Abnormal neural tube morphology	abnormal neural tube morphology
HP:0002991	skos:exactMatch	MP:0002187	Logical	Abnormality of fibula morphology	abnormal fibula morphology
HP:0002718	skos:exactMatch	MP:0002412	Logical	Recurrent bacterial infections	increased susceptibility to bacterial infection
HP:0011840	skos:exactMatch	MP:0002444	Logical	Abnormality of T cell physiology	abnormal T cell physiology
HP:0010975	skos:exactMatch	MP:0002458	Logical	Abnormal B cell count	abnormal B cell number
HP:0005372	skos:exactMatch	MP:0002459	Logical	Abnormality of B cell physiology	abnormal B cell physiology
HP:0011990	skos:exactMatch	MP:0002463	Logical	Abnormality of neutrophil physiology	abnormal neutrophil physiology
HP:0410245	skos:exactMatch	MP:0002491	Logical	Decreased circulating total IgD	decreased IgD level
HP:0005479	skos:exactMatch	MP:0002492	Logical	Decreased circulating total IgE	decreased IgE level
HP:0003496	skos:exactMatch	MP:0002494	Logical	Increased circulating IgM level	increased IgM level
HP:0003261	skos:exactMatch	MP:0002495	Logical	Increased circulating IgA level	increased IgA level
HP:0003212	skos:exactMatch	MP:0002497	Logical	Increased circulating total IgE level	increased IgE level
HP:0011927	skos:exactMatch	MP:0002544	Logical	Short digit	brachydactyly
HP:0012153	skos:exactMatch	MP:0002644	Logical	Hypotriglyceridemia	decreased circulating triglyceride level
HP:0002920	skos:exactMatch	MP:0002664	Logical	Decreased circulating ACTH level	decreased circulating adrenocorticotropin level
HP:0011070	skos:exactMatch	MP:0002689	Logical	Abnormality of molar morphology	abnormal molar morphology
HP:0012091	skos:exactMatch	MP:0002693	Logical	Abnormality of pancreas physiology	abnormal pancreas physiology
HP:0002624	skos:exactMatch	MP:0002725	Logical	Abnormal venous morphology	abnormal vein morphology
HP:0030968	skos:exactMatch	MP:0002726	Logical	Abnormal pulmonary vein morphology	abnormal pulmonary vein morphology
HP:0006426	skos:exactMatch	MP:0002728	Logical	Rudimentary to absent tibiae	absent tibia
HP:0006436	skos:exactMatch	MP:0002764	Logical	Shortening of the tibia	short tibia
HP:0040171	skos:exactMatch	MP:0002780	Logical	Decreased serum testosterone level	decreased circulating testosterone level
HP:0030088	skos:exactMatch	MP:0002781	Logical	Increased serum testosterone level	increased circulating testosterone level
HP:0001098	skos:exactMatch	MP:0002864	Logical	Abnormal fundus morphology	abnormal ocular fundus morphology
HP:0012757	skos:exactMatch	MP:0002882	Logical	Abnormal neuron morphology	abnormal neuron morphology
HP:0012365	skos:exactMatch	MP:0002901	Logical	Hypophosphaturia	increased urine phosphate level
HP:0003109	skos:exactMatch	MP:0002902	Logical	Hyperphosphaturia	decreased urine phosphate level
HP:0011733	skos:exactMatch	MP:0002909	Logical	Abnormality of adrenal physiology	abnormal adrenal gland physiology
HP:0007770	skos:exactMatch	MP:0002984	Logical	Hypoplasia of the retina	retina hypoplasia
HP:0100957	skos:exactMatch	MP:0003014	Logical	Abnormal renal medulla morphology	abnormal kidney medulla morphology
HP:3000052	skos:exactMatch	MP:0003056	Logical	Abnormality of hyoid bone	abnormal hyoid bone morphology
HP:0025321	skos:exactMatch	MP:0003066	Logical	Copper accumulation in liver	increased liver copper level
HP:0000105	skos:exactMatch	MP:0003068	Logical	Enlarged kidney	enlarged kidney
HP:0010048	skos:exactMatch	MP:0003074	Logical	Aplasia of metacarpal bones	absent metacarpal bones
HP:0005237	skos:exactMatch	MP:0003103	Logical	Degenerative liver disease	liver degeneration
HP:0005120	skos:exactMatch	MP:0003105	Logical	Abnormal cardiac atrium morphology	abnormal heart atrium morphology
HP:0012132	skos:exactMatch	MP:0003135	Logical	Erythroid hyperplasia	increased erythroid progenitor cell number
HP:0011373	skos:exactMatch	MP:0003148	Logical	Incomplete partition of the cochlea	decreased cochlear coiling
HP:0003107	skos:exactMatch	MP:0003191	Logical	Abnormal circulating cholesterol concentration	abnormal cellular cholesterol metabolism
HP:0005222	skos:exactMatch	MP:0003262	Logical	Bowel diverticulosis	intestinal/bowel diverticulum
HP:0004398	skos:exactMatch	MP:0003300	Logical	Peptic ulcer	gastrointestinal ulcer
HP:3000002	skos:exactMatch	MP:0003308	Logical	Abnormal inner ear epithelium morphology	abnormal cochlear sensory epithelium morphology
HP:0006274	skos:exactMatch	MP:0003339	Logical	Reduced pancreatic beta cells	decreased pancreatic beta cell number
HP:0009799	skos:exactMatch	MP:0003342	Logical	Supernumerary spleens	accessory spleen
HP:0012569	skos:exactMatch	MP:0003377	Logical	Delayed menarche	late onset of menarche
HP:0011767	skos:exactMatch	MP:0003431	Logical	Abnormality of the parathyroid physiology	abnormal parathyroid gland physiology
HP:0008208	skos:exactMatch	MP:0003493	Logical	Parathyroid hyperplasia	parathyroid gland hyperplasia
HP:0008249	skos:exactMatch	MP:0003498	Logical	Thyroid hyperplasia	thyroid gland hyperplasia
HP:0040253	skos:exactMatch	MP:0003529	Logical	Increased size of the clitoris	enlarged clitoris
HP:0040254	skos:exactMatch	MP:0003530	Logical	Decreased size of the clitoris	small clitoris
HP:0008697	skos:exactMatch	MP:0003576	Logical	Hypoplasia of the fallopian tube	oviduct hypoplasia
HP:0000068	skos:exactMatch	MP:0003591	Logical	Urethral atresia	urethra atresia
HP:0008661	skos:exactMatch	MP:0003592	Logical	Urethral stenosis	urethra stricture
HP:0005343	skos:exactMatch	MP:0003617	Logical	Hypoplasia of the bladder	urinary bladder hypoplasia
HP:0012639	skos:exactMatch	MP:0003632	Logical	Abnormality of nervous system morphology	abnormal nervous system morphology
HP:0012638	skos:exactMatch	MP:0003633	Logical	Abnormality of nervous system physiology	abnormal nervous system physiology
HP:0003750	skos:exactMatch	MP:0003646	Logical	Increased muscle fatiguability	muscle fatigue
HP:0200007	skos:exactMatch	MP:0003671	Logical	Abnormal size of the palpebral fissures	abnormal eyelid aperture
HP:0000107	skos:exactMatch	MP:0003675	Logical	Renal cyst	kidney cysts
HP:0000385	skos:exactMatch	MP:0003679	Logical	Small earlobe	ear lobe hypoplasia
HP:0011314	skos:exactMatch	MP:0003723	Logical	Abnormality of long bone morphology	abnormal long bone morphology
HP:0008544	skos:exactMatch	MP:0003736	Logical	Abnormally folded helix	folded helix
HP:0001999	skos:exactMatch	MP:0003743	Logical	Abnormal facial shape	abnormal facial morphology
HP:0002707	skos:exactMatch	MP:0003768	Logical	Palate telangiectasia	palatal telangiectases
HP:0002298	skos:exactMatch	MP:0003815	Logical	Absent hair	hairless
HP:0001711	skos:exactMatch	MP:0003921	Logical	Abnormal left ventricle morphology	abnormal heart left ventricle morphology
HP:0025580	skos:exactMatch	MP:0003922	Logical	Abnormal right atrium morphology	abnormal heart right atrium morphology
HP:0025579	skos:exactMatch	MP:0003923	Logical	Abnormal left atrium morphology	abnormal heart left atrium morphology
HP:0003234	skos:exactMatch	MP:0003978	Logical	Decreased plasma carnitine	decreased circulating carnitine level
HP:0010994	skos:exactMatch	MP:0004077	Logical	Abnormal corpus striatum morphology	abnormal striatum morphology
HP:0007343	skos:exactMatch	MP:0004166	Logical	Abnormal morphology of the limbic system	abnormal limbic system morphology
HP:0009893	skos:exactMatch	MP:0004176	Logical	Telangiectasia of the ear	ear telangiectases
HP:0011456	skos:exactMatch	MP:0004204	Logical	Absent stapes	absent stapes
HP:0001655	skos:exactMatch	MP:0004225	Logical	Patent foramen ovale	patent cardiac foramen ovale
HP:0012767	skos:exactMatch	MP:0004258	Logical	Abnormal placental size	abnormal placenta size
HP:0006267	skos:exactMatch	MP:0004260	Logical	Large placenta	enlarged placenta
HP:0011377	skos:exactMatch	MP:0004314	Logical	Aplasia of the vestibule	absent inner ear vestibule
HP:0000882	skos:exactMatch	MP:0004344	Logical	Hypoplastic scapulae	scapular bone hypoplasia
HP:0012744	skos:exactMatch	MP:0004349	Logical	Femoral aplasia	absent femur
HP:0005792	skos:exactMatch	MP:0004351	Logical	Short humerus	short humerus
HP:0002984	skos:exactMatch	MP:0004356	Logical	Hypoplasia of the radius	radius hypoplasia
HP:0010504	skos:exactMatch	MP:0004357	Logical	Increased length of the tibia	long tibia
HP:0003194	skos:exactMatch	MP:0004471	Logical	Short nasal bridge	short nasal bone
HP:0040163	skos:exactMatch	MP:0004509	Logical	Abnormal pelvis bone morphology	abnormal pelvic girdle bone morphology
HP:0004791	skos:exactMatch	MP:0004547	Logical	Esophageal ulceration	esophageal ulcer
HP:0009555	skos:exactMatch	MP:0004555	Logical	Hypoplasia of the pharynx	pharynx hypoplasia
HP:3000078	skos:exactMatch	MP:0004594	Logical	Abnormal mandible coronoid process morphology	abnormal mandibular coronoid process morphology
HP:3000077	skos:exactMatch	MP:0004595	Logical	Abnormal mandible condylar process morphology	abnormal mandibular condyloid process morphology
HP:0030040	skos:exactMatch	MP:0004621	Logical	Fused lumbar vertebrae	lumbar vertebral fusion
HP:0030039	skos:exactMatch	MP:0004623	Logical	Fused thoracic vertebrae	thoracic vertebral fusion
HP:0001547	skos:exactMatch	MP:0004624	Logical	Abnormality of the rib cage	abnormal thoracic cage morphology
HP:0010049	skos:exactMatch	MP:0004634	Logical	Short metacarpal	short metacarpal bones
HP:0010493	skos:exactMatch	MP:0004638	Logical	Long metacarpals	elongated metacarpal bones
HP:0009701	skos:exactMatch	MP:0004639	Logical	Metacarpal synostosis	fused metacarpal bones
HP:0001440	skos:exactMatch	MP:0004642	Logical	Metatarsal synostosis	fused metatarsal bones
HP:0008479	skos:exactMatch	MP:0004667	Logical	Hypoplastic vertebral bodies	vertebral body hypoplasia
HP:0005645	skos:exactMatch	MP:0004685	Logical	Intervertebral disk calcification	calcified intervertebral disk
HP:0003026	skos:exactMatch	MP:0004686	Logical	Short long bone	decreased length of long bones
HP:0008428	skos:exactMatch	MP:0004687	Logical	Vertebral clefting	split vertebrae
HP:0003175	skos:exactMatch	MP:0004690	Logical	Hypoplastic ischia	ischium hypoplasia
HP:0003173	skos:exactMatch	MP:0004693	Logical	Hypoplastic pubic bone	pubis hypoplasia
HP:0002766	skos:exactMatch	MP:0004704	Logical	Relatively short spine	short vertebral column
HP:0011393	skos:exactMatch	MP:0004719	Logical	Aplasia of the vestibular nerve.	absent vestibular nerve
HP:0100879	skos:exactMatch	MP:0004832	Logical	Enlarged ovaries	enlarged ovary
HP:0005466	skos:exactMatch	MP:0004869	Logical	Hypoplasia of the frontal bone	frontal bone hypoplasia
HP:0010650	skos:exactMatch	MP:0004871	Logical	Hypoplasia of the premaxilla	premaxilla hypoplasia
HP:0002797	skos:exactMatch	MP:0004993	Logical	Osteolysis	decreased bone resorption
HP:0010976	skos:exactMatch	MP:0005017	Logical	B lymphocytopenia	decreased B cell number
HP:0005403	skos:exactMatch	MP:0005018	Logical	Decrease in T cell count	decreased T cell number
HP:0012176	skos:exactMatch	MP:0005068	Logical	Abnormal natural killer cell morphology	abnormal NK cell morphology
HP:0040071	skos:exactMatch	MP:0005108	Logical	Abnormal morphology of ulna	abnormal ulna morphology
HP:0000870	skos:exactMatch	MP:0005139	Logical	Increased circulating prolactin concentration	increased prolactin level
HP:0003362	skos:exactMatch	MP:0005145	Logical	Increased VLDL cholesterol concentration	increased circulating VLDL cholesterol level
HP:0031243	skos:exactMatch	MP:0005146	Logical	Decreased VLDL cholesterol concentration	decreased circulating VLDL cholesterol level
HP:0008687	skos:exactMatch	MP:0005147	Logical	Hypoplasia of the prostate	prostate gland hypoplasia
HP:0008724	skos:exactMatch	MP:0005158	Logical	Hypoplasia of the ovary	ovary hypoplasia
HP:0000593	skos:exactMatch	MP:0005205	Logical	Abnormal anterior chamber morphology	abnormal eye anterior chamber morphology
HP:0001939	skos:exactMatch	MP:0005266	Logical	Abnormality of metabolism/homeostasis	abnormal metabolism
HP:0001713	skos:exactMatch	MP:0005294	Logical	Abnormal cardiac ventricle morphology	abnormal heart ventricle morphology
HP:0011488	skos:exactMatch	MP:0005301	Logical	Abnormal corneal endothelium morphology	abnormal corneal endothelium morphology
HP:0008191	skos:exactMatch	MP:0005314	Logical	Thyroid agenesis	absent thyroid gland
HP:0002904	skos:exactMatch	MP:0005344	Logical	Hyperbilirubinemia	increased circulating bilirubin level
HP:0000853	skos:exactMatch	MP:0005355	Logical	Goiter	enlarged thyroid gland
HP:0011063	skos:exactMatch	MP:0005358	Logical	Abnormality of incisor morphology	abnormal incisor morphology
HP:0002990	skos:exactMatch	MP:0005430	Logical	Fibular aplasia	absent fibula
HP:0008247	skos:exactMatch	MP:0005477	Logical	Euthyroid hyperthyroxinemia	increased circulating thyroxine level
HP:0011788	skos:exactMatch	MP:0005480	Logical	Increased circulating free T3	increased circulating triiodothyronine level
HP:0011277	skos:exactMatch	MP:0005502	Logical	Abnormality of the urinary system physiology	abnormal renal/urinary system physiology
HP:0100261	skos:exactMatch	MP:0005503	Logical	Abnormal tendon morphology	abnormal tendon morphology
HP:0011842	skos:exactMatch	MP:0005508	Logical	Abnormality of skeletal morphology	abnormal skeleton morphology
HP:0010790	skos:exactMatch	MP:0005536	Logical	Hyoplasia of the Leydig cells	Leydig cell hypoplasia
HP:0012101	skos:exactMatch	MP:0005554	Logical	Decreased serum creatinine	decreased circulating creatinine level
HP:0001900	skos:exactMatch	MP:0005564	Logical	Increased hemoglobin	increased hemoglobin content
HP:0000139	skos:exactMatch	MP:0005577	Logical	Uterine prolapse	uterus prolapse
HP:0009892	skos:exactMatch	MP:0005579	Logical	Anotia	absent outer ear
HP:0012364	skos:exactMatch	MP:0005618	Logical	Decreased urinary potassium	decreased urine potassium level
HP:0003081	skos:exactMatch	MP:0005619	Logical	Increased urinary potassium	increased urine potassium level
HP:0011017	skos:exactMatch	MP:0005621	Logical	Abnormal cellular physiology	abnormal cell physiology
HP:0002153	skos:exactMatch	MP:0005627	Logical	Hyperkalemia	increased circulating potassium level
HP:0002900	skos:exactMatch	MP:0005628	Logical	Hypokalemia	decreased circulating potassium level
HP:0031793	skos:exactMatch	MP:0005669	Logical	Increased serum leptin	increased circulating leptin level
HP:0008322	skos:exactMatch	MP:0006035	Logical	Abnormal mitochondrial morphology	abnormal mitochondrion morphology
HP:0010444	skos:exactMatch	MP:0006048	Logical	Pulmonary insufficiency	pulmonary valve regurgitation
HP:0001671	skos:exactMatch	MP:0006113	Logical	Abnormal cardiac septum morphology	abnormal heart septum morphology
HP:0004380	skos:exactMatch	MP:0006116	Logical	Aortic valve calcification	calcified aortic valve
HP:0004382	skos:exactMatch	MP:0006121	Logical	Mitral valve calcification	calcified mitral valve
HP:0003207	skos:exactMatch	MP:0006133	Logical	Arterial calcification	calcified artery
HP:0100545	skos:exactMatch	MP:0006135	Logical	Arterial stenosis	artery stenosis
HP:0007862	skos:exactMatch	MP:0006188	Logical	Retinal calcification	calcified retina
HP:0011885	skos:exactMatch	MP:0006203	Logical	Hemorrhage of the eye	eye hemorrhage
HP:0007990	skos:exactMatch	MP:0006230	Logical	Hypoplastic iris stroma	iris stroma hypoplasia
HP:0011372	skos:exactMatch	MP:0006285	Logical	Aplasia of the inner ear	absent inner ear
HP:0011839	skos:exactMatch	MP:0006387	Logical	Abnormal T cell count	abnormal T cell number
HP:0002843	skos:exactMatch	MP:0008037	Logical	Abnormal T cell morphology	abnormal T cell morphology
HP:0040089	skos:exactMatch	MP:0008043	Logical	Abnormal natural killer cell count	abnormal NK cell number
HP:0005415	skos:exactMatch	MP:0008079	Logical	Decreased proportion of CD8-positive T cells	"decreased CD8-positive	 alpha-beta T cell number"
HP:0011472	skos:exactMatch	MP:0008108	Logical	Abnormality of small intestinal villus morphology	abnormal small intestinal villus morphology
HP:0005513	skos:exactMatch	MP:0008254	Logical	Increased megakaryocyte count	increased megakaryocyte cell number
HP:0005548	skos:exactMatch	MP:0008255	Logical	Megakaryocytopenia	decreased megakaryocyte cell number
HP:0008239	skos:exactMatch	MP:0008301	Logical	Adrenal medullary hypoplasia	adrenal medulla hyperplasia
HP:0010627	skos:exactMatch	MP:0008365	Logical	Anterior pituitary hypoplasia	adenohypophysis hypoplasia
HP:0002849	skos:exactMatch	MP:0008523	Logical	Absence of lymph node germinal center	absent lymph node germinal center
HP:0000113	skos:exactMatch	MP:0008528	Logical	Polycystic kidney dysplasia	polycystic kidney
HP:0007485	skos:exactMatch	MP:0008843	Logical	Absence of subcutaneous fat	absent subcutaneous adipose tissue
HP:0003758	skos:exactMatch	MP:0008844	Logical	Reduced subcutaneous adipose tissue	decreased subcutaneous adipose tissue amount
HP:0012081	skos:exactMatch	MP:0008914	Logical	Enlarged cerebellum	enlarged cerebellum
HP:0012504	skos:exactMatch	MP:0008936	Logical	Abnormal size of pituitary gland	abnormal pituitary gland size
HP:0006424	skos:exactMatch	MP:0008951	Logical	Elongated radius	long radius
HP:0012133	skos:exactMatch	MP:0008973	Logical	Erythroid hypoplasia	decreased erythroid progenitor cell number
HP:0010303	skos:exactMatch	MP:0009023	Logical	Abnormal spinal meningeal morphology	abnormal spinal cord meninges morphology
HP:0040252	skos:exactMatch	MP:0009100	Logical	Abnormal size of the clitoris	abnormal clitoris size
HP:0004510	skos:exactMatch	MP:0009171	Logical	Pancreatic islet-cell hyperplasia	enlarged pancreatic islets
HP:0000978	skos:exactMatch	MP:0009276	Logical	Bruising susceptibility	ecchymosis
HP:0012613	skos:exactMatch	MP:0009472	Logical	Increased urinary sulfate	increased urine sulfate level
HP:0025057	skos:exactMatch	MP:0009944	Logical	Abnormality of olfactory lobe morphology	abnormal olfactory lobe morphology
HP:0008887	skos:exactMatch	MP:0010025	Logical	Adipose tissue loss	decreased total body fat amount
HP:0040326	skos:exactMatch	MP:0010059	Logical	Hypoplasia of the olfactory bulb	olfactory bulb hypoplasia
HP:0040081	skos:exactMatch	MP:0010089	Logical	Abnormal circulating creatine kinase concentration	abnormal circulating creatine kinase level
HP:0003236	skos:exactMatch	MP:0010090	Logical	Elevated serum creatine kinase	increased circulating creatine kinase level
HP:0004348	skos:exactMatch	MP:0010119	Logical	Abnormality of bone mineral density	abnormal bone mineral density
HP:0012093	skos:exactMatch	MP:0010147	Logical	Abnormality of endocrine pancreas physiology	abnormal endocrine pancreas physiology
HP:0012092	skos:exactMatch	MP:0010148	Logical	Abnormality of exocrine pancreas physiology	abnormal exocrine pancreas physiology
HP:0011068	skos:exactMatch	MP:0010353	Logical	Odontoma	increased odontoma incidence
HP:0006568	skos:exactMatch	MP:0010400	Logical	Increased hepatic glycogen content	increased liver glycogen level
HP:0011103	skos:exactMatch	MP:0010429	Logical	Abnormal left ventricular outflow tract morphology	abnormal heart left ventricle outflow tract morphology
